booking_id,worker_id,customer_id,category,user_zone,budget,status,created_at,customer_name,customer_phone,customer_email
1335,35,48,Appliance Repair,Delhi,2451,booked,2026-07-04T19:23:01.373892+00:00,Ashish Tripathi,+916647855605,customer48@kaushalkonnect.in
1336,883,479,Painting,Noida,1592,booked,2026-09-01T17:33:45.373892+00:00,Arnav Sharma,+916203976808,customer479@kaushalkonnect.in
1337,473,503,Home Cleaning,Delhi,870,booked,2026-07-13T01:36:11.373892+00:00,Pradeep Nair,+916911598098,customer503@kaushalkonnect.in
1338,956,73,Carpentry,Delhi,1955,booked,2026-08-20T03:19:47.373892+00:00,Meera Kumar,+917136132628,customer73@kaushalkonnect.in
1339,645,254,Plumbing,Ghaziabad,2137,completed,2026-07-18T20:02:21.373892+00:00,Vikram Naidu,+919213662184,customer254@kaushalkonnect.in
1340,142,443,Appliance Repair,Gurugram,1882,completed,2026-08-26T01:38:15.373892+00:00,Vivek Chaudhary,+919786891020,customer443@kaushalkonnect.in
1341,502,188,Carpentry,Noida,2003,requested,2026-09-06T21:42:35.373892+00:00,Anjali Nair,+917706143497,customer188@kaushalkonnect.in
1342,56,239,Carpentry,Noida,1717,booked,2026-07-25T01:31:48.373892+00:00,Manish Reddy,+917750603384,customer239@kaushalkonnect.in
1343,180,33,Plumbing,Noida,1115,booked,2026-08-13T18:03:10.373892+00:00,Anil Sheikh,+918219070237,customer33@kaushalkonnect.in
1344,38,584,Electrical,Faridabad,2667,booked,2026-08-03T17:40:41.373892+00:00,Neha Verma,+918053138003,customer584@kaushalkonnect.in
1345,516,86,Electrical,Ghaziabad,1378,booked,2026-09-08T07:50:47.373892+00:00,Neha Iyer,+918364855851,customer86@kaushalkonnect.in
1346,533,117,Home Cleaning,Delhi,1414,completed,2026-08-16T17:08:24.373892+00:00,Karan Das,+916631610690,customer117@kaushalkonnect.in
1347,390,96,Appliance Repair,Noida,2569,booked,2026-08-19T16:58:58.373892+00:00,Aman Gupta,+916403387491,customer96@kaushalkonnect.in
1348,288,463,Painting,Delhi,1512,completed,2026-08-29T01:42:28.373892+00:00,Siddharth Iyer,+919869412403,customer463@kaushalkonnect.in
1349,880,554,Home Cleaning,Delhi,786,cancelled,2026-08-28T11:24:00.373892+00:00,Akash Kumar,+919143990412,customer554@kaushalkonnect.in
1350,39,254,Electrical,Ghaziabad,941,cancelled,2026-07-29T20:49:08.373892+00:00,Vikram Naidu,+919213662184,customer254@kaushalkonnect.in
1351,581,394,Electrical,Greater Noida,1688,booked,2026-06-20T00:20:30.373892+00:00,Anil Thakur,+917551313085,customer394@kaushalkonnect.in
1352,464,66,Electrical,Noida,883,completed,2026-06-14T10:35:31.373892+00:00,Sonam Agarwal,+917765146694,customer66@kaushalkonnect.in
1353,932,546,Painting,Faridabad,1521,requested,2026-09-06T17:01:37.373892+00:00,Nisha Chauhan,+916420303116,customer546@kaushalkonnect.in
1354,987,43,Appliance Repair,Gurugram,2372,booked,2026-08-13T21:27:14.373892+00:00,Suraj Sood,+917704601150,customer43@kaushalkonnect.in
1355,12,220,Carpentry,Delhi,2072,completed,2026-06-27T08:08:05.373892+00:00,Mohit Tripathi,+916920881774,customer220@kaushalkonnect.in
1356,802,206,Electrical,Noida,2455,booked,2026-06-15T22:34:28.373892+00:00,Kunal Joshi,+918647799336,customer206@kaushalkonnect.in
1357,863,218,Appliance Repair,Gurugram,2630,booked,2026-07-30T14:55:18.373892+00:00,Kavita Tripathi,+918352781349,customer218@kaushalkonnect.in
1358,459,162,Home Cleaning,Ghaziabad,892,booked,2026-09-08T01:13:02.373892+00:00,Vikas Yadav,+919280802869,customer162@kaushalkonnect.in
1359,490,443,Carpentry,Gurugram,2561,cancelled,2026-07-23T21:34:02.373892+00:00,Vivek Chaudhary,+919786891020,customer443@kaushalkonnect.in
1360,429,532,Carpentry,Delhi,2463,completed,2026-07-15T05:48:43.373892+00:00,Yogesh Das,+918928210204,customer532@kaushalkonnect.in
1361,380,547,Appliance Repair,Greater Noida,2138,requested,2026-09-03T18:21:14.373892+00:00,Naman Bhatia,+916004513153,customer547@kaushalkonnect.in
1362,466,6,Plumbing,Noida,1204,rejected,2026-07-03T14:15:47.373892+00:00,Aditi Rao,+918271507603,customer6@kaushalkonnect.in
1363,355,582,Painting,Greater Noida,1644,booked,2026-06-15T12:13:23.373892+00:00,Suman Mishra,+917801734373,customer582@kaushalkonnect.in
1364,187,38,Appliance Repair,Noida,1327,booked,2026-07-26T04:57:43.373892+00:00,Vivek Khanna,+916955463077,customer38@kaushalkonnect.in
1365,51,465,Plumbing,Noida,1188,completed,2026-07-31T12:12:35.373892+00:00,Rohit Reddy,+919025670633,customer465@kaushalkonnect.in
1366,643,303,Electrical,Noida,1008,completed,2026-07-29T14:45:35.373892+00:00,Aman Menon,+918072606082,customer303@kaushalkonnect.in
1367,930,455,Painting,Gurugram,1050,completed,2026-07-29T16:28:37.373892+00:00,Deepak Ansari,+917077747252,customer455@kaushalkonnect.in
1368,165,411,Home Cleaning,Faridabad,917,completed,2026-08-02T08:06:57.373892+00:00,Meera Bhatia,+917629355210,customer411@kaushalkonnect.in
1369,551,151,Home Cleaning,Delhi,1345,completed,2026-08-23T01:03:07.373892+00:00,Ankit Srivastava,+918845903622,customer151@kaushalkonnect.in
1370,964,36,Home Cleaning,Faridabad,592,completed,2026-08-16T18:39:34.373892+00:00,Sachin Dutta,+919322371606,customer36@kaushalkonnect.in
1371,558,284,Carpentry,Noida,2684,completed,2026-06-16T00:05:26.373892+00:00,Nisha Negi,+916918387884,customer284@kaushalkonnect.in
1372,203,3,Carpentry,Faridabad,2817,booked,2026-06-30T21:36:14.373892+00:00,Anil Arora,+916589522046,customer3@kaushalkonnect.in
1373,848,309,Plumbing,Noida,2245,requested,2026-08-03T11:57:06.373892+00:00,Ashish Qureshi,+917601537906,customer309@kaushalkonnect.in
1374,95,112,Home Cleaning,Delhi,871,booked,2026-06-26T11:26:11.373892+00:00,Arjun Wadhwa,+919666901867,customer112@kaushalkonnect.in
1375,57,286,Carpentry,Faridabad,2916,booked,2026-08-17T22:43:37.373892+00:00,Nisha Pandey,+916412262891,customer286@kaushalkonnect.in
1376,743,35,Plumbing,Gurugram,845,cancelled,2026-07-12T15:30:33.373892+00:00,Nisha Mehta,+916462424676,customer35@kaushalkonnect.in
1377,900,345,Appliance Repair,Delhi,2134,completed,2026-07-05T07:49:04.373892+00:00,Arnav Jain,+917137990400,customer345@kaushalkonnect.in
1378,369,592,Painting,Gurugram,1780,requested,2026-06-29T00:14:17.373892+00:00,Yogesh Kumar,+916853460818,customer592@kaushalkonnect.in
1379,57,401,Carpentry,Gurugram,1810,completed,2026-09-03T00:16:13.373892+00:00,Sachin Thakur,+917942075259,customer401@kaushalkonnect.in
1380,858,267,Carpentry,Faridabad,2585,booked,2026-06-29T05:57:37.373892+00:00,Vivek Chauhan,+919825208972,customer267@kaushalkonnect.in
1381,164,430,Home Cleaning,Gurugram,815,booked,2026-08-20T01:43:31.373892+00:00,Divya Sood,+916345412247,customer430@kaushalkonnect.in
1382,908,84,Appliance Repair,Gurugram,1930,completed,2026-07-03T01:32:21.373892+00:00,Sachin Ali,+917690825404,customer84@kaushalkonnect.in
1383,31,351,Carpentry,Gurugram,1892,requested,2026-07-07T01:24:58.373892+00:00,Akash Pandey,+918198716874,customer351@kaushalkonnect.in
1384,429,278,Carpentry,Faridabad,1783,booked,2026-07-20T16:05:55.373892+00:00,Meera Shah,+917439890077,customer278@kaushalkonnect.in
1385,888,111,Painting,Faridabad,1139,requested,2026-09-02T04:44:37.373892+00:00,Bhavna Jain,+918614507171,customer111@kaushalkonnect.in
1386,687,585,Painting,Delhi,2021,booked,2026-09-04T21:47:19.373892+00:00,Aman Patel,+918996577236,customer585@kaushalkonnect.in
1387,866,577,Painting,Ghaziabad,822,requested,2026-07-05T03:32:44.373892+00:00,Neeraj Malhotra,+917480646124,customer577@kaushalkonnect.in
1388,537,138,Painting,Delhi,1028,booked,2026-06-27T10:37:25.373892+00:00,Ankit Pandey,+917385692520,customer138@kaushalkonnect.in
1389,43,269,Plumbing,Delhi,970,requested,2026-08-16T05:47:15.373892+00:00,Suraj Kohli,+917917028496,customer269@kaushalkonnect.in
1390,388,526,Plumbing,Delhi,1719,booked,2026-08-22T21:35:58.373892+00:00,Manish Saini,+918561231668,customer526@kaushalkonnect.in
1391,435,216,Home Cleaning,Noida,860,completed,2026-06-26T12:15:34.373892+00:00,Mohit Rao,+918547854797,customer216@kaushalkonnect.in
1392,412,114,Carpentry,Ghaziabad,2155,booked,2026-08-10T09:18:59.373892+00:00,Shreya Chaudhary,+918253113101,customer114@kaushalkonnect.in
1393,267,130,Electrical,Noida,2006,cancelled,2026-08-20T17:55:48.373892+00:00,Neha Saini,+918359561404,customer130@kaushalkonnect.in
1394,610,153,Electrical,Ghaziabad,1488,booked,2026-08-23T11:57:41.373892+00:00,Rohit Rana,+919554397259,customer153@kaushalkonnect.in
1395,437,89,Painting,Noida,1595,requested,2026-08-10T00:35:21.373892+00:00,Ayush Das,+918619800391,customer89@kaushalkonnect.in
1396,506,197,Painting,Gurugram,1742,completed,2026-07-22T22:33:49.373892+00:00,Vikram Jain,+916471203455,customer197@kaushalkonnect.in
1397,1002,11,Home Cleaning,Gurugram,500,booked,2026-08-08T16:43:14.373892+00:00,Suman Shah,+919246399829,customer11@kaushalkonnect.in
1398,374,209,Electrical,Greater Noida,663,booked,2026-08-04T15:23:34.373892+00:00,Suraj Dutta,+918715689250,customer209@kaushalkonnect.in
1399,957,527,Carpentry,Delhi,800,completed,2026-08-13T06:16:41.373892+00:00,Anil Khan,+917459392776,customer527@kaushalkonnect.in
1400,117,508,Plumbing,Gurugram,1319,booked,2026-06-17T07:56:15.373892+00:00,Pooja Sheikh,+919301403601,customer508@kaushalkonnect.in
1401,112,165,Home Cleaning,Delhi,1398,requested,2026-06-23T17:15:22.373892+00:00,Sachin Saini,+917692881628,customer165@kaushalkonnect.in
1402,710,582,Home Cleaning,Greater Noida,851,rejected,2026-06-14T00:22:25.373892+00:00,Suman Mishra,+917801734373,customer582@kaushalkonnect.in
1403,560,229,Painting,Noida,1758,completed,2026-06-26T08:58:46.373892+00:00,Vinay Gupta,+919808314953,customer229@kaushalkonnect.in
1404,297,273,Appliance Repair,Greater Noida,2828,booked,2026-08-04T11:00:36.373892+00:00,Deepika Sood,+918326728572,customer273@kaushalkonnect.in
1405,480,342,Electrical,Faridabad,1939,requested,2026-07-07T15:30:30.373892+00:00,Dev Saxena,+917004024554,customer342@kaushalkonnect.in
1406,294,151,Plumbing,Delhi,1396,requested,2026-08-12T09:16:33.373892+00:00,Ankit Srivastava,+918845903622,customer151@kaushalkonnect.in
1407,775,534,Plumbing,Delhi,914,booked,2026-07-29T06:53:17.373892+00:00,Riya Ghosh,+916843725341,customer534@kaushalkonnect.in
1408,289,427,Painting,Gurugram,1668,booked,2026-06-18T13:37:39.373892+00:00,Aditi Kumar,+917161978607,customer427@kaushalkonnect.in
1409,842,31,Carpentry,Delhi,1970,requested,2026-07-04T10:06:02.373892+00:00,Vikram Rawat,+919958279216,customer31@kaushalkonnect.in
1410,840,286,Home Cleaning,Faridabad,852,completed,2026-07-15T15:58:40.373892+00:00,Nisha Pandey,+916412262891,customer286@kaushalkonnect.in
1411,605,198,Carpentry,Delhi,1239,booked,2026-08-18T11:15:47.373892+00:00,Siddharth Das,+919621971816,customer198@kaushalkonnect.in
1412,869,282,Electrical,Gurugram,1195,completed,2026-06-18T09:21:39.373892+00:00,Isha Saxena,+918905967132,customer282@kaushalkonnect.in
1413,108,497,Painting,Faridabad,1011,completed,2026-08-11T08:26:11.373892+00:00,Dev Negi,+919059434779,customer497@kaushalkonnect.in
1414,260,327,Home Cleaning,Gurugram,664,requested,2026-08-21T09:41:38.373892+00:00,Isha Rao,+916865397947,customer327@kaushalkonnect.in
1415,893,224,Home Cleaning,Noida,1084,completed,2026-07-15T23:54:49.373892+00:00,Ravi Joshi,+916530706667,customer224@kaushalkonnect.in
1416,462,210,Carpentry,Greater Noida,2139,completed,2026-09-08T03:59:45.373892+00:00,Aarav Mehta,+917640568611,customer210@kaushalkonnect.in
1417,778,580,Appliance Repair,Delhi,1941,cancelled,2026-06-12T22:51:00.373892+00:00,Sunil Joshi,+917897735260,customer580@kaushalkonnect.in
1418,554,144,Carpentry,Delhi,2379,booked,2026-07-31T21:03:49.373892+00:00,Kavita Malhotra,+918932456218,customer144@kaushalkonnect.in
1419,786,569,Carpentry,Ghaziabad,1320,completed,2026-08-07T05:28:57.373892+00:00,Mohit Verma,+916634993059,customer569@kaushalkonnect.in
1420,245,450,Home Cleaning,Ghaziabad,950,completed,2026-07-13T15:19:32.373892+00:00,Neeraj Agarwal,+918470253822,customer450@kaushalkonnect.in
1421,330,359,Painting,Noida,1697,cancelled,2026-06-23T21:09:41.373892+00:00,Naman Thakur,+918857452602,customer359@kaushalkonnect.in
1422,708,268,Home Cleaning,Gurugram,987,booked,2026-08-06T05:22:17.373892+00:00,Sameer Yadav,+918884991923,customer268@kaushalkonnect.in
1423,980,114,Painting,Ghaziabad,1975,completed,2026-07-30T01:22:18.373892+00:00,Shreya Chaudhary,+918253113101,customer114@kaushalkonnect.in
1424,706,581,Home Cleaning,Gurugram,866,booked,2026-09-07T10:03:51.373892+00:00,Aditi Dutta,+918797914481,customer581@kaushalkonnect.in
1425,194,2,Electrical,Delhi,600,cancelled,2026-08-13T06:11:11.373892+00:00,Gaurav Rawat,+916076029990,customer2@kaushalkonnect.in
1426,126,253,Electrical,Gurugram,1311,rejected,2026-07-24T14:51:07.373892+00:00,Meera Saxena,+919879003185,customer253@kaushalkonnect.in
1427,25,566,Painting,Delhi,1454,completed,2026-08-29T11:47:10.373892+00:00,Shreya Bhardwaj,+918177414061,customer566@kaushalkonnect.in
1428,527,69,Home Cleaning,Delhi,741,booked,2026-07-06T23:58:48.373892+00:00,Sachin Das,+919590159232,customer69@kaushalkonnect.in
1429,125,259,Electrical,Gurugram,1049,completed,2026-08-29T18:19:15.373892+00:00,Akash Chaudhary,+917819242275,customer259@kaushalkonnect.in
1430,790,245,Painting,Ghaziabad,1620,completed,2026-07-29T13:57:55.373892+00:00,Rohit Sood,+917726232735,customer245@kaushalkonnect.in
1431,136,167,Plumbing,Noida,1577,completed,2026-08-05T08:42:39.373892+00:00,Naman Bansal,+919290222030,customer167@kaushalkonnect.in
1432,58,462,Carpentry,Faridabad,1738,booked,2026-08-10T01:37:33.373892+00:00,Riya Mehta,+918711053674,customer462@kaushalkonnect.in
1433,621,152,Painting,Gurugram,1257,booked,2026-06-13T02:14:35.373892+00:00,Divya Dutta,+916550153662,customer152@kaushalkonnect.in
1434,776,204,Painting,Delhi,1193,cancelled,2026-08-11T16:18:45.373892+00:00,Rakesh Mishra,+918137619980,customer204@kaushalkonnect.in
1435,236,308,Electrical,Delhi,600,booked,2026-08-07T17:51:13.373892+00:00,Anil Bisht,+918905824524,customer308@kaushalkonnect.in
1436,813,96,Appliance Repair,Noida,1983,booked,2026-08-29T08:37:04.373892+00:00,Aman Gupta,+916403387491,customer96@kaushalkonnect.in
1437,46,365,Carpentry,Greater Noida,1312,booked,2026-09-05T06:49:28.373892+00:00,Shreya Reddy,+919856728384,customer365@kaushalkonnect.in
1438,5,414,Painting,Gurugram,2436,requested,2026-09-08T21:16:31.373892+00:00,Rahul Negi,+918662475632,customer414@kaushalkonnect.in
1439,751,514,Electrical,Delhi,1245,requested,2026-08-23T00:10:05.373892+00:00,Kavita Rana,+918899280776,customer514@kaushalkonnect.in
1440,405,418,Carpentry,Delhi,1568,requested,2026-06-19T08:35:16.373892+00:00,Vinay Srivastava,+919267599617,customer418@kaushalkonnect.in
1441,873,427,Carpentry,Gurugram,1853,booked,2026-08-07T08:01:07.373892+00:00,Aditi Kumar,+917161978607,customer427@kaushalkonnect.in
1442,984,21,Appliance Repair,Faridabad,1815,completed,2026-06-25T08:10:06.373892+00:00,Naman Ansari,+918834023769,customer21@kaushalkonnect.in
1443,856,123,Appliance Repair,Noida,2091,completed,2026-09-01T12:47:48.373892+00:00,Deepika Ghosh,+918068536725,customer123@kaushalkonnect.in
1444,178,416,Carpentry,Gurugram,1633,booked,2026-07-28T19:13:46.373892+00:00,Karan Naidu,+919385092003,customer416@kaushalkonnect.in
1445,533,271,Home Cleaning,Delhi,716,requested,2026-07-05T17:09:44.373892+00:00,Nisha Das,+917283710874,customer271@kaushalkonnect.in
1446,589,331,Home Cleaning,Greater Noida,609,booked,2026-06-19T21:57:13.373892+00:00,Nisha Malhotra,+919455509459,customer331@kaushalkonnect.in
1447,878,20,Electrical,Noida,672,rejected,2026-08-13T02:42:55.373892+00:00,Gaurav Kohli,+918577594617,customer20@kaushalkonnect.in
1448,69,99,Home Cleaning,Delhi,855,completed,2026-07-30T22:46:50.373892+00:00,Ananya Negi,+918751410886,customer99@kaushalkonnect.in
1449,590,302,Electrical,Greater Noida,681,requested,2026-07-29T14:33:12.373892+00:00,Yogesh Khanna,+916508934349,customer302@kaushalkonnect.in
1450,851,551,Plumbing,Faridabad,1264,requested,2026-07-02T00:16:45.373892+00:00,Isha Bhardwaj,+917180987106,customer551@kaushalkonnect.in
1451,135,381,Electrical,Delhi,693,completed,2026-06-13T16:46:46.373892+00:00,Gaurav Shah,+918155868243,customer381@kaushalkonnect.in
1452,497,365,Painting,Greater Noida,1203,cancelled,2026-08-26T06:52:18.373892+00:00,Shreya Reddy,+919856728384,customer365@kaushalkonnect.in
1453,169,469,Carpentry,Gurugram,2431,completed,2026-09-02T08:46:38.373892+00:00,Priya Bhatia,+917178690535,customer469@kaushalkonnect.in
1454,780,426,Carpentry,Faridabad,1950,completed,2026-06-12T16:57:37.373892+00:00,Rahul Kumar,+918620803554,customer426@kaushalkonnect.in
1455,836,575,Electrical,Delhi,619,requested,2026-08-16T03:34:54.373892+00:00,Pradeep Malhotra,+916464688893,customer575@kaushalkonnect.in
1456,782,243,Plumbing,Delhi,1653,booked,2026-08-25T04:06:58.373892+00:00,Simran Patel,+916190863624,customer243@kaushalkonnect.in
1457,204,456,Carpentry,Gurugram,1215,requested,2026-07-25T01:25:20.373892+00:00,Pradeep Rana,+919011963081,customer456@kaushalkonnect.in
1458,919,404,Home Cleaning,Delhi,676,booked,2026-07-28T16:54:04.373892+00:00,Pradeep Reddy,+919225248629,customer404@kaushalkonnect.in
1459,200,36,Appliance Repair,Faridabad,2026,cancelled,2026-06-18T19:22:00.373892+00:00,Sachin Dutta,+919322371606,customer36@kaushalkonnect.in
1460,552,174,Carpentry,Delhi,2208,requested,2026-08-03T11:41:26.373892+00:00,Manish Yadav,+919198655907,customer174@kaushalkonnect.in
1461,223,585,Painting,Delhi,1821,completed,2026-07-29T12:27:30.373892+00:00,Aman Patel,+918996577236,customer585@kaushalkonnect.in
1462,339,484,Painting,Gurugram,1660,completed,2026-08-26T10:54:20.373892+00:00,Kavita Ali,+916191889633,customer484@kaushalkonnect.in
1463,133,36,Electrical,Faridabad,2725,requested,2026-08-08T01:59:31.373892+00:00,Sachin Dutta,+919322371606,customer36@kaushalkonnect.in
1464,886,208,Appliance Repair,Greater Noida,2554,booked,2026-07-06T11:11:20.373892+00:00,Suman Khan,+916961648955,customer208@kaushalkonnect.in
1465,723,452,Carpentry,Delhi,2665,requested,2026-07-12T07:11:36.373892+00:00,Suraj Malhotra,+916400492888,customer452@kaushalkonnect.in
1466,224,554,Appliance Repair,Delhi,1469,booked,2026-08-13T01:39:01.373892+00:00,Akash Kumar,+919143990412,customer554@kaushalkonnect.in
1467,140,142,Painting,Delhi,1758,rejected,2026-06-22T05:45:42.373892+00:00,Deepak Negi,+916885031394,customer142@kaushalkonnect.in
1468,507,236,Carpentry,Delhi,1172,booked,2026-06-19T03:00:03.373892+00:00,Sonam Malhotra,+918250489029,customer236@kaushalkonnect.in
1469,975,38,Appliance Repair,Noida,1616,requested,2026-07-31T09:20:04.373892+00:00,Vivek Khanna,+916955463077,customer38@kaushalkonnect.in
1470,453,209,Home Cleaning,Greater Noida,1114,completed,2026-08-15T08:15:42.373892+00:00,Suraj Dutta,+918715689250,customer209@kaushalkonnect.in
1471,750,12,Appliance Repair,Delhi,3284,completed,2026-06-22T05:45:33.373892+00:00,Shreya Gupta,+919757368839,customer12@kaushalkonnect.in
1472,240,333,Plumbing,Gurugram,1394,completed,2026-08-27T13:12:31.373892+00:00,Sachin Tripathi,+917650036856,customer333@kaushalkonnect.in
1473,876,450,Appliance Repair,Ghaziabad,2310,rejected,2026-06-28T12:21:37.373892+00:00,Neeraj Agarwal,+918470253822,customer450@kaushalkonnect.in
1474,901,296,Painting,Ghaziabad,1712,completed,2026-08-17T23:10:05.373892+00:00,Aman Tiwari,+916000413354,customer296@kaushalkonnect.in
1475,781,17,Carpentry,Noida,2391,completed,2026-08-10T10:47:05.373892+00:00,Kavita Patel,+919950452761,customer17@kaushalkonnect.in
1476,828,572,Painting,Delhi,1777,cancelled,2026-07-14T02:06:34.373892+00:00,Arnav Menon,+916729581437,customer572@kaushalkonnect.in
1477,330,404,Painting,Delhi,1563,cancelled,2026-07-18T07:32:58.373892+00:00,Pradeep Reddy,+919225248629,customer404@kaushalkonnect.in
1478,245,117,Home Cleaning,Delhi,749,cancelled,2026-09-05T10:49:31.373892+00:00,Karan Das,+916631610690,customer117@kaushalkonnect.in
1479,730,341,Appliance Repair,Noida,2680,requested,2026-06-18T11:26:52.373892+00:00,Yogesh Joshi,+919233980532,customer341@kaushalkonnect.in
1480,26,356,Home Cleaning,Gurugram,886,completed,2026-07-19T19:44:42.373892+00:00,Ravi Verma,+919829809347,customer356@kaushalkonnect.in
